"","line","invasive1","cost1","y1","spec101","spec251","prot251","prot501","invasive2","cost2","y2","spec102","spec252","prot252","prot502","invasive3","cost3","y3","spec103","spec253","prot253","prot503","respid","male","agegr","q1","q2","q3","q4","q4_other","q5_1","q5_2","q5_3","q6","q7","q9_1","q9_2","q9_3","q9_4","q9_5","q9_6","q9_7","q10","q11","q12","q13","q14","q15","q16","q17","q18","q19","block","choice1","choice2","choice3","choice4","choice5","choice6","q22_1","q22_2","q22_3","q22_4","q22_5","q22_6","q22_7","q22_8","q22_9","q22_10","q23_1","q23_2","q24_1","q24_2","q24_3","q24_4","q24_5","q24_6","q24_7","q25_1","q25_2","q28","angling","scuba","q31","q32","q33","q34","earner","q36_1","q36_2","q36_3","edu","job","age","country","dist_db","dist_coast","dist_nsea","dist2_db","dist2_coast","dist2_nsea","inttime","resumed","income","lnincome","hhsize","children","child","firstcard","job1","job2","job3","job4","job5","job6","job7","job8","certainty1","certainty2","certainty3","certainty4","certainty5","certainty6","certainty","status","secfish","secrenew","secoil","secmarine","marinesector","coast1m","coast2m","coast4m","coast6m","coast10m","coast25m","coast50m","tottime","lntottime","tottimek","tottimek2","incomek","id","set","ASC21","ASC22","ASC23","ASC31","ASC32","ASC33"
"5670",5670,1,0,0,0,0,0,0,0,60,0,0,1,0,0,1,10,1,1,0,1,0,2569,1,4,0,1,6,NA,NA,4,4,4,1,1,1,0,2,3,0,0,0,1,1,2,0,0,1,1,1,1,1,4,2,2,3,2,3,3,2,3,2,3,2,3,4,4,4,5,5,7,3,3,3,4,5,5,4,3,3,0,1,0,3,1,5,3,1,0,1,0,5,1,51,1,349.548278808594,86.305419921875,86.305419921875,324.831909179688,62.0934371948242,62.0934371948242,15.63,1,2500,7.8240461,1,0,0,1,1,0,0,0,0,0,0,0,3,4,4,4,4,4,23,0,0,0,0,0,0,0,0,0,0,0,0,1,937.79999,6.8435369,0.93779999,0.8794688,2.5,945,6,0,1,0,0,0,1
"5671",5671,1,0,1,0,0,0,0,0,30,0,0,0,1,0,0,30,0,0,1,0,0,2574,1,3,0,1,4,3,NA,4,3,1,1,0,2,0,1,0,3,0,0,0,NA,2,0,0,1,1,1,1,3,4,1,3,1,2,2,1,2,5,4,4,4,5,5,2,3,4,4,5,1,2,2,5,4,3,4,2,1,0,0,0,3,2,4,1,1,0,1,0,2,3,35,1,323.692535400391,71.0894622802734,71.0894622802734,348.244293212891,96.6023483276367,96.6023483276367,11.4,1,500,6.2146082,1,0,0,2,0,0,1,0,0,0,0,0,4,4,4,5,3,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,684,6.5279579,0.68400002,0.46785602,0.5,946,1,0,1,0,0,0,1
"5672",5672,1,0,0,0,0,0,0,1,30,0,0,0,0,1,1,10,1,0,1,1,0,2574,1,3,0,1,4,3,NA,4,3,1,1,0,2,0,1,0,3,0,0,0,NA,2,0,0,1,1,1,1,3,4,1,3,1,2,2,1,2,5,4,4,4,5,5,2,3,4,4,5,1,2,2,5,4,3,4,2,1,0,0,0,3,2,4,1,1,0,1,0,2,3,35,1,323.692535400391,71.0894622802734,71.0894622802734,348.244293212891,96.6023483276367,96.6023483276367,11.4,1,500,6.2146082,1,0,0,2,0,0,1,0,0,0,0,0,4,4,4,5,3,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,684,6.5279579,0.68400002,0.46785602,0.5,946,2,0,1,0,0,0,1
"5673",5673,1,0,1,0,0,0,0,1,30,0,0,1,0,0,1,60,0,0,0,0,1,2574,1,3,0,1,4,3,NA,4,3,1,1,0,2,0,1,0,3,0,0,0,NA,2,0,0,1,1,1,1,3,4,1,3,1,2,2,1,2,5,4,4,4,5,5,2,3,4,4,5,1,2,2,5,4,3,4,2,1,0,0,0,3,2,4,1,1,0,1,0,2,3,35,1,323.692535400391,71.0894622802734,71.0894622802734,348.244293212891,96.6023483276367,96.6023483276367,11.4,1,500,6.2146082,1,0,0,2,0,0,1,0,0,0,0,0,4,4,4,5,3,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,684,6.5279579,0.68400002,0.46785602,0.5,946,3,0,1,0,0,0,1
"5674",5674,1,0,0,0,0,0,0,1,5,1,1,0,1,0,0,20,0,1,0,0,1,2574,1,3,0,1,4,3,NA,4,3,1,1,0,2,0,1,0,3,0,0,0,NA,2,0,0,1,1,1,1,3,4,1,3,1,2,2,1,2,5,4,4,4,5,5,2,3,4,4,5,1,2,2,5,4,3,4,2,1,0,0,0,3,2,4,1,1,0,1,0,2,3,35,1,323.692535400391,71.0894622802734,71.0894622802734,348.244293212891,96.6023483276367,96.6023483276367,11.4,1,500,6.2146082,1,0,0,2,0,0,1,0,0,0,0,0,4,4,4,5,3,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,684,6.5279579,0.68400002,0.46785602,0.5,946,4,0,1,0,0,0,1
"5675",5675,1,0,0,0,0,0,0,0,10,1,0,1,0,1,1,20,0,1,0,0,0,2574,1,3,0,1,4,3,NA,4,3,1,1,0,2,0,1,0,3,0,0,0,NA,2,0,0,1,1,1,1,3,4,1,3,1,2,2,1,2,5,4,4,4,5,5,2,3,4,4,5,1,2,2,5,4,3,4,2,1,0,0,0,3,2,4,1,1,0,1,0,2,3,35,1,323.692535400391,71.0894622802734,71.0894622802734,348.244293212891,96.6023483276367,96.6023483276367,11.4,1,500,6.2146082,1,0,0,2,0,0,1,0,0,0,0,0,4,4,4,5,3,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,684,6.5279579,0.68400002,0.46785602,0.5,946,5,0,1,0,0,0,1
"5676",5676,1,0,1,0,0,0,0,0,60,0,0,1,0,0,1,10,0,1,0,1,0,2574,1,3,0,1,4,3,NA,4,3,1,1,0,2,0,1,0,3,0,0,0,NA,2,0,0,1,1,1,1,3,4,1,3,1,2,2,1,2,5,4,4,4,5,5,2,3,4,4,5,1,2,2,5,4,3,4,2,1,0,0,0,3,2,4,1,1,0,1,0,2,3,35,1,323.692535400391,71.0894622802734,71.0894622802734,348.244293212891,96.6023483276367,96.6023483276367,11.4,1,500,6.2146082,1,0,0,2,0,0,1,0,0,0,0,0,4,4,4,5,3,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,684,6.5279579,0.68400002,0.46785602,0.5,946,6,0,1,0,0,0,1
"5677",5677,1,0,1,0,0,0,0,0,5,0,1,0,0,0,0,60,0,0,1,0,0,2597,1,3,0,1,4,3,NA,4,4,2,1,1,2,0,1,3,0,0,0,1,1,3,1,1,0,1,1,0,1,2,1,3,2,1,2,2,2,2,2,2,3,4,5,3,4,4,5,5,3,3,3,5,5,3,5,3,2,1,1,0,3,4,3,3,0,0,2,0,4,3,40,1,629.536743164062,4.83776044845581,258.700408935547,625.020568847656,2.70926737785339,251.196212768555,17.32,1,2500,7.8240461,2,0,0,3,0,0,1,0,0,0,0,0,4,4,3,3,3,4,21,0,0,0,0,0,0,0,1,1,1,1,1,1,1039.2,6.9462066,1.0391999,1.0799365,2.5,947,1,0,1,0,0,0,1
"5678",5678,1,0,0,0,0,0,0,1,20,0,0,0,0,1,1,5,1,0,0,1,0,2597,1,3,0,1,4,3,NA,4,4,2,1,1,2,0,1,3,0,0,0,1,1,3,1,1,0,1,1,0,1,2,1,3,2,1,2,2,2,2,2,2,3,4,5,3,4,4,5,5,3,3,3,5,5,3,5,3,2,1,1,0,3,4,3,3,0,0,2,0,4,3,40,1,629.536743164062,4.83776044845581,258.700408935547,625.020568847656,2.70926737785339,251.196212768555,17.32,1,2500,7.8240461,2,0,0,3,0,0,1,0,0,0,0,0,4,4,3,3,3,4,21,0,0,0,0,0,0,0,1,1,1,1,1,1,1039.2,6.9462066,1.0391999,1.0799365,2.5,947,2,0,1,0,0,0,1
"5679",5679,1,0,0,0,0,0,0,1,40,1,1,0,1,0,0,20,0,1,0,0,1,2597,1,3,0,1,4,3,NA,4,4,2,1,1,2,0,1,3,0,0,0,1,1,3,1,1,0,1,1,0,1,2,1,3,2,1,2,2,2,2,2,2,3,4,5,3,4,4,5,5,3,3,3,5,5,3,5,3,2,1,1,0,3,4,3,3,0,0,2,0,4,3,40,1,629.536743164062,4.83776044845581,258.700408935547,625.020568847656,2.70926737785339,251.196212768555,17.32,1,2500,7.8240461,2,0,0,3,0,0,1,0,0,0,0,0,4,4,3,3,3,4,21,0,0,0,0,0,0,0,1,1,1,1,1,1,1039.2,6.9462066,1.0391999,1.0799365,2.5,947,3,0,1,0,0,0,1
"5680",5680,1,0,1,0,0,0,0,0,20,0,0,1,0,1,0,5,0,1,0,0,0,2597,1,3,0,1,4,3,NA,4,4,2,1,1,2,0,1,3,0,0,0,1,1,3,1,1,0,1,1,0,1,2,1,3,2,1,2,2,2,2,2,2,3,4,5,3,4,4,5,5,3,3,3,5,5,3,5,3,2,1,1,0,3,4,3,3,0,0,2,0,4,3,40,1,629.536743164062,4.83776044845581,258.700408935547,625.020568847656,2.70926737785339,251.196212768555,17.32,1,2500,7.8240461,2,0,0,3,0,0,1,0,0,0,0,0,4,4,3,3,3,4,21,0,0,0,0,0,0,0,1,1,1,1,1,1,1039.2,6.9462066,1.0391999,1.0799365,2.5,947,4,0,1,0,0,0,1
"5681",5681,1,0,0,0,0,0,0,0,10,1,0,1,1,0,1,20,0,0,0,1,0,2597,1,3,0,1,4,3,NA,4,4,2,1,1,2,0,1,3,0,0,0,1,1,3,1,1,0,1,1,0,1,2,1,3,2,1,2,2,2,2,2,2,3,4,5,3,4,4,5,5,3,3,3,5,5,3,5,3,2,1,1,0,3,4,3,3,0,0,2,0,4,3,40,1,629.536743164062,4.83776044845581,258.700408935547,625.020568847656,2.70926737785339,251.196212768555,17.32,1,2500,7.8240461,2,0,0,3,0,0,1,0,0,0,0,0,4,4,3,3,3,4,21,0,0,0,0,0,0,0,1,1,1,1,1,1,1039.2,6.9462066,1.0391999,1.0799365,2.5,947,5,0,1,0,0,0,1
"5682",5682,1,0,0,0,0,0,0,1,60,1,1,0,0,1,0,60,0,0,1,0,0,2597,1,3,0,1,4,3,NA,4,4,2,1,1,2,0,1,3,0,0,0,1,1,3,1,1,0,1,1,0,1,2,1,3,2,1,2,2,2,2,2,2,3,4,5,3,4,4,5,5,3,3,3,5,5,3,5,3,2,1,1,0,3,4,3,3,0,0,2,0,4,3,40,1,629.536743164062,4.83776044845581,258.700408935547,625.020568847656,2.70926737785339,251.196212768555,17.32,1,2500,7.8240461,2,0,0,3,0,0,1,0,0,0,0,0,4,4,3,3,3,4,21,0,0,0,0,0,0,0,1,1,1,1,1,1,1039.2,6.9462066,1.0391999,1.0799365,2.5,947,6,0,1,0,0,0,1
"5683",5683,1,0,0,0,0,0,0,0,30,1,0,0,1,0,0,30,0,0,1,0,0,2599,1,6,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,2,3,0,0,1,1,2,0,1,1,1,1,1,1,4,2,2,2,2,2,3,3,3,3,4,3,4,4,3,4,3,4,4,3,3,2,3,3,3,3,3,3,1,0,0,2,1,8,3,1,0,0,2,1,8,65,1,237.781173706055,15.1338262557983,15.1338262557983,263.178558349609,33.8671875,33.8671875,8.3999996,1,2500,7.8240461,2,0,0,1,0,0,0,0,0,0,0,1,3,3,3,3,3,3,18,0,0,0,0,0,0,0,0,0,0,0,1,1,503.99997,6.2225761,0.50399995,0.25401595,2.5,948,1,0,1,0,0,0,1
"5684",5684,1,0,0,0,0,0,0,1,30,1,0,0,0,1,1,10,0,0,1,1,0,2599,1,6,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,2,3,0,0,1,1,2,0,1,1,1,1,1,1,4,2,2,2,2,2,3,3,3,3,4,3,4,4,3,4,3,4,4,3,3,2,3,3,3,3,3,3,1,0,0,2,1,8,3,1,0,0,2,1,8,65,1,237.781173706055,15.1338262557983,15.1338262557983,263.178558349609,33.8671875,33.8671875,8.3999996,1,2500,7.8240461,2,0,0,1,0,0,0,0,0,0,0,1,3,3,3,3,3,3,18,0,0,0,0,0,0,0,0,0,0,0,1,1,503.99997,6.2225761,0.50399995,0.25401595,2.5,948,2,0,1,0,0,0,1
"5685",5685,1,0,0,0,0,0,0,1,30,1,0,1,0,0,1,60,0,0,0,0,1,2599,1,6,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,2,3,0,0,1,1,2,0,1,1,1,1,1,1,4,2,2,2,2,2,3,3,3,3,4,3,4,4,3,4,3,4,4,3,3,2,3,3,3,3,3,3,1,0,0,2,1,8,3,1,0,0,2,1,8,65,1,237.781173706055,15.1338262557983,15.1338262557983,263.178558349609,33.8671875,33.8671875,8.3999996,1,2500,7.8240461,2,0,0,1,0,0,0,0,0,0,0,1,3,3,3,3,3,3,18,0,0,0,0,0,0,0,0,0,0,0,1,1,503.99997,6.2225761,0.50399995,0.25401595,2.5,948,3,0,1,0,0,0,1
"5686",5686,1,0,0,0,0,0,0,1,5,1,1,0,1,0,0,20,0,1,0,0,1,2599,1,6,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,2,3,0,0,1,1,2,0,1,1,1,1,1,1,4,2,2,2,2,2,3,3,3,3,4,3,4,4,3,4,3,4,4,3,3,2,3,3,3,3,3,3,1,0,0,2,1,8,3,1,0,0,2,1,8,65,1,237.781173706055,15.1338262557983,15.1338262557983,263.178558349609,33.8671875,33.8671875,8.3999996,1,2500,7.8240461,2,0,0,1,0,0,0,0,0,0,0,1,3,3,3,3,3,3,18,0,0,0,0,0,0,0,0,0,0,0,1,1,503.99997,6.2225761,0.50399995,0.25401595,2.5,948,4,0,1,0,0,0,1
"5687",5687,1,0,0,0,0,0,0,0,10,1,0,1,0,1,1,20,0,1,0,0,0,2599,1,6,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,2,3,0,0,1,1,2,0,1,1,1,1,1,1,4,2,2,2,2,2,3,3,3,3,4,3,4,4,3,4,3,4,4,3,3,2,3,3,3,3,3,3,1,0,0,2,1,8,3,1,0,0,2,1,8,65,1,237.781173706055,15.1338262557983,15.1338262557983,263.178558349609,33.8671875,33.8671875,8.3999996,1,2500,7.8240461,2,0,0,1,0,0,0,0,0,0,0,1,3,3,3,3,3,3,18,0,0,0,0,0,0,0,0,0,0,0,1,1,503.99997,6.2225761,0.50399995,0.25401595,2.5,948,5,0,1,0,0,0,1
"5688",5688,1,0,0,0,0,0,0,0,60,0,0,1,0,0,1,10,1,1,0,1,0,2599,1,6,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,2,3,0,0,1,1,2,0,1,1,1,1,1,1,4,2,2,2,2,2,3,3,3,3,4,3,4,4,3,4,3,4,4,3,3,2,3,3,3,3,3,3,1,0,0,2,1,8,3,1,0,0,2,1,8,65,1,237.781173706055,15.1338262557983,15.1338262557983,263.178558349609,33.8671875,33.8671875,8.3999996,1,2500,7.8240461,2,0,0,1,0,0,0,0,0,0,0,1,3,3,3,3,3,3,18,0,0,0,0,0,0,0,0,0,0,0,1,1,503.99997,6.2225761,0.50399995,0.25401595,2.5,948,6,0,1,0,0,0,1
"5689",5689,1,0,0,0,0,0,0,0,5,1,1,0,0,0,0,60,0,0,1,0,0,2601,1,3,0,1,4,3,NA,3,3,2,0,0,2,0,1,0,3,0,0,0,NA,3,0,0,0,3,1,1,3,2,2,2,3,2,3,1,3,2,5,4,3,5,3,3,4,2,5,5,3,1,3,4,5,3,4,4,3,1,0,0,3,1,4,3,1,1,2,0,4,1,41,1,371.208435058594,79.2876586914062,115.516998291016,365.892028808594,83.8097839355469,114.526016235352,8.6999998,1,2500,7.8240461,3,1,1,5,1,0,0,0,0,0,0,0,4,4,3,3,4,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,522,6.2576675,0.52200001,0.272484,2.5,949,1,0,1,0,0,0,1
"5690",5690,1,0,0,0,0,0,0,1,20,1,0,0,0,1,1,5,0,0,0,1,0,2601,1,3,0,1,4,3,NA,3,3,2,0,0,2,0,1,0,3,0,0,0,NA,3,0,0,0,3,1,1,3,2,2,2,3,2,3,1,3,2,5,4,3,5,3,3,4,2,5,5,3,1,3,4,5,3,4,4,3,1,0,0,3,1,4,3,1,1,2,0,4,1,41,1,371.208435058594,79.2876586914062,115.516998291016,365.892028808594,83.8097839355469,114.526016235352,8.6999998,1,2500,7.8240461,3,1,1,5,1,0,0,0,0,0,0,0,4,4,3,3,4,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,522,6.2576675,0.52200001,0.272484,2.5,949,2,0,1,0,0,0,1
"5691",5691,1,0,0,0,0,0,0,1,40,0,1,0,1,0,0,20,1,1,0,0,1,2601,1,3,0,1,4,3,NA,3,3,2,0,0,2,0,1,0,3,0,0,0,NA,3,0,0,0,3,1,1,3,2,2,2,3,2,3,1,3,2,5,4,3,5,3,3,4,2,5,5,3,1,3,4,5,3,4,4,3,1,0,0,3,1,4,3,1,1,2,0,4,1,41,1,371.208435058594,79.2876586914062,115.516998291016,365.892028808594,83.8097839355469,114.526016235352,8.6999998,1,2500,7.8240461,3,1,1,5,1,0,0,0,0,0,0,0,4,4,3,3,4,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,522,6.2576675,0.52200001,0.272484,2.5,949,3,0,1,0,0,0,1
"5692",5692,1,0,0,0,0,0,0,0,20,1,0,1,0,1,0,5,0,1,0,0,0,2601,1,3,0,1,4,3,NA,3,3,2,0,0,2,0,1,0,3,0,0,0,NA,3,0,0,0,3,1,1,3,2,2,2,3,2,3,1,3,2,5,4,3,5,3,3,4,2,5,5,3,1,3,4,5,3,4,4,3,1,0,0,3,1,4,3,1,1,2,0,4,1,41,1,371.208435058594,79.2876586914062,115.516998291016,365.892028808594,83.8097839355469,114.526016235352,8.6999998,1,2500,7.8240461,3,1,1,5,1,0,0,0,0,0,0,0,4,4,3,3,4,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,522,6.2576675,0.52200001,0.272484,2.5,949,4,0,1,0,0,0,1
"5693",5693,1,0,0,0,0,0,0,0,10,0,0,1,1,0,1,20,1,0,0,1,0,2601,1,3,0,1,4,3,NA,3,3,2,0,0,2,0,1,0,3,0,0,0,NA,3,0,0,0,3,1,1,3,2,2,2,3,2,3,1,3,2,5,4,3,5,3,3,4,2,5,5,3,1,3,4,5,3,4,4,3,1,0,0,3,1,4,3,1,1,2,0,4,1,41,1,371.208435058594,79.2876586914062,115.516998291016,365.892028808594,83.8097839355469,114.526016235352,8.6999998,1,2500,7.8240461,3,1,1,5,1,0,0,0,0,0,0,0,4,4,3,3,4,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,522,6.2576675,0.52200001,0.272484,2.5,949,5,0,1,0,0,0,1
"5694",5694,1,0,1,0,0,0,0,1,60,0,1,0,0,1,0,60,0,0,1,0,0,2601,1,3,0,1,4,3,NA,3,3,2,0,0,2,0,1,0,3,0,0,0,NA,3,0,0,0,3,1,1,3,2,2,2,3,2,3,1,3,2,5,4,3,5,3,3,4,2,5,5,3,1,3,4,5,3,4,4,3,1,0,0,3,1,4,3,1,1,2,0,4,1,41,1,371.208435058594,79.2876586914062,115.516998291016,365.892028808594,83.8097839355469,114.526016235352,8.6999998,1,2500,7.8240461,3,1,1,5,1,0,0,0,0,0,0,0,4,4,3,3,4,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,522,6.2576675,0.52200001,0.272484,2.5,949,6,0,1,0,0,0,1
"5695",5695,1,0,1,0,0,0,0,0,5,0,1,0,0,0,0,60,0,0,1,0,0,2603,1,6,0,1,4,3,NA,3,3,1,0,1,1,0,2,3,0,0,0,1,1,3,0,0,1,1,1,1,3,2,1,1,1,1,2,1,3,5,4,4,4,5,3,3,5,3,1,1,2,3,2,4,3,2,2,1,1,0,1,0,3,2,4,3,1,0,0,2,2,2,67,1,264.659759521484,40.129955291748,40.129955291748,272.695892333984,48.8836936950684,48.8836936950684,9.3500004,1,2500,7.8240461,2,0,0,3,0,1,0,0,0,0,0,0,3,3,3,3,3,3,18,0,0,0,0,0,0,0,0,0,0,0,0,1,561,6.329721,0.56099999,0.31472099,2.5,950,1,0,1,0,0,0,1
"5696",5696,1,0,1,0,0,0,0,1,20,0,0,0,0,1,1,5,0,0,0,1,0,2603,1,6,0,1,4,3,NA,3,3,1,0,1,1,0,2,3,0,0,0,1,1,3,0,0,1,1,1,1,3,2,1,1,1,1,2,1,3,5,4,4,4,5,3,3,5,3,1,1,2,3,2,4,3,2,2,1,1,0,1,0,3,2,4,3,1,0,0,2,2,2,67,1,264.659759521484,40.129955291748,40.129955291748,272.695892333984,48.8836936950684,48.8836936950684,9.3500004,1,2500,7.8240461,2,0,0,3,0,1,0,0,0,0,0,0,3,3,3,3,3,3,18,0,0,0,0,0,0,0,0,0,0,0,0,1,561,6.329721,0.56099999,0.31472099,2.5,950,2,0,1,0,0,0,1
"5697",5697,1,0,1,0,0,0,0,1,40,0,1,0,1,0,0,20,0,1,0,0,1,2603,1,6,0,1,4,3,NA,3,3,1,0,1,1,0,2,3,0,0,0,1,1,3,0,0,1,1,1,1,3,2,1,1,1,1,2,1,3,5,4,4,4,5,3,3,5,3,1,1,2,3,2,4,3,2,2,1,1,0,1,0,3,2,4,3,1,0,0,2,2,2,67,1,264.659759521484,40.129955291748,40.129955291748,272.695892333984,48.8836936950684,48.8836936950684,9.3500004,1,2500,7.8240461,2,0,0,3,0,1,0,0,0,0,0,0,3,3,3,3,3,3,18,0,0,0,0,0,0,0,0,0,0,0,0,1,561,6.329721,0.56099999,0.31472099,2.5,950,3,0,1,0,0,0,1
"5698",5698,1,0,1,0,0,0,0,0,20,0,0,1,0,1,0,5,0,1,0,0,0,2603,1,6,0,1,4,3,NA,3,3,1,0,1,1,0,2,3,0,0,0,1,1,3,0,0,1,1,1,1,3,2,1,1,1,1,2,1,3,5,4,4,4,5,3,3,5,3,1,1,2,3,2,4,3,2,2,1,1,0,1,0,3,2,4,3,1,0,0,2,2,2,67,1,264.659759521484,40.129955291748,40.129955291748,272.695892333984,48.8836936950684,48.8836936950684,9.3500004,1,2500,7.8240461,2,0,0,3,0,1,0,0,0,0,0,0,3,3,3,3,3,3,18,0,0,0,0,0,0,0,0,0,0,0,0,1,561,6.329721,0.56099999,0.31472099,2.5,950,4,0,1,0,0,0,1
"5699",5699,1,0,0,0,0,0,0,0,10,1,0,1,1,0,1,20,0,0,0,1,0,2603,1,6,0,1,4,3,NA,3,3,1,0,1,1,0,2,3,0,0,0,1,1,3,0,0,1,1,1,1,3,2,1,1,1,1,2,1,3,5,4,4,4,5,3,3,5,3,1,1,2,3,2,4,3,2,2,1,1,0,1,0,3,2,4,3,1,0,0,2,2,2,67,1,264.659759521484,40.129955291748,40.129955291748,272.695892333984,48.8836936950684,48.8836936950684,9.3500004,1,2500,7.8240461,2,0,0,3,0,1,0,0,0,0,0,0,3,3,3,3,3,3,18,0,0,0,0,0,0,0,0,0,0,0,0,1,561,6.329721,0.56099999,0.31472099,2.5,950,5,0,1,0,0,0,1
"5700",5700,1,0,1,0,0,0,0,1,60,0,1,0,0,1,0,60,0,0,1,0,0,2603,1,6,0,1,4,3,NA,3,3,1,0,1,1,0,2,3,0,0,0,1,1,3,0,0,1,1,1,1,3,2,1,1,1,1,2,1,3,5,4,4,4,5,3,3,5,3,1,1,2,3,2,4,3,2,2,1,1,0,1,0,3,2,4,3,1,0,0,2,2,2,67,1,264.659759521484,40.129955291748,40.129955291748,272.695892333984,48.8836936950684,48.8836936950684,9.3500004,1,2500,7.8240461,2,0,0,3,0,1,0,0,0,0,0,0,3,3,3,3,3,3,18,0,0,0,0,0,0,0,0,0,0,0,0,1,561,6.329721,0.56099999,0.31472099,2.5,950,6,0,1,0,0,0,1
"5701",5701,1,0,1,0,0,0,0,0,5,0,1,0,0,0,0,60,0,0,1,0,0,2605,1,6,0,1,5,4,NA,2,3,2,1,0,1,0,2,0,3,0,0,1,0,2,1,1,1,1,1,1,1,2,1,3,1,1,3,1,2,4,4,4,3,2,3,3,4,4,3,4,3,3,3,4,5,4,4,3,3,0,0,0,2,1,5,1,1,0,1,2,4,8,67,1,264.659759521484,40.129955291748,40.129955291748,254.09358215332,22.3060913085938,22.3060913085938,19.43,1,500,6.2146082,3,0,0,1,0,0,0,0,0,0,0,1,4,4,4,4,3,4,23,0,0,0,0,0,0,0,0,0,0,0,1,1,1165.8,7.0611629,1.1658001,1.3590899,0.5,951,1,0,1,0,0,0,1
"5702",5702,1,0,0,0,0,0,0,1,20,0,0,0,0,1,1,5,1,0,0,1,0,2605,1,6,0,1,5,4,NA,2,3,2,1,0,1,0,2,0,3,0,0,1,0,2,1,1,1,1,1,1,1,2,1,3,1,1,3,1,2,4,4,4,3,2,3,3,4,4,3,4,3,3,3,4,5,4,4,3,3,0,0,0,2,1,5,1,1,0,1,2,4,8,67,1,264.659759521484,40.129955291748,40.129955291748,254.09358215332,22.3060913085938,22.3060913085938,19.43,1,500,6.2146082,3,0,0,1,0,0,0,0,0,0,0,1,4,4,4,4,3,4,23,0,0,0,0,0,0,0,0,0,0,0,1,1,1165.8,7.0611629,1.1658001,1.3590899,0.5,951,2,0,1,0,0,0,1
"5703",5703,1,0,1,0,0,0,0,1,40,0,1,0,1,0,0,20,0,1,0,0,1,2605,1,6,0,1,5,4,NA,2,3,2,1,0,1,0,2,0,3,0,0,1,0,2,1,1,1,1,1,1,1,2,1,3,1,1,3,1,2,4,4,4,3,2,3,3,4,4,3,4,3,3,3,4,5,4,4,3,3,0,0,0,2,1,5,1,1,0,1,2,4,8,67,1,264.659759521484,40.129955291748,40.129955291748,254.09358215332,22.3060913085938,22.3060913085938,19.43,1,500,6.2146082,3,0,0,1,0,0,0,0,0,0,0,1,4,4,4,4,3,4,23,0,0,0,0,0,0,0,0,0,0,0,1,1,1165.8,7.0611629,1.1658001,1.3590899,0.5,951,3,0,1,0,0,0,1
"5704",5704,1,0,1,0,0,0,0,0,20,0,0,1,0,1,0,5,0,1,0,0,0,2605,1,6,0,1,5,4,NA,2,3,2,1,0,1,0,2,0,3,0,0,1,0,2,1,1,1,1,1,1,1,2,1,3,1,1,3,1,2,4,4,4,3,2,3,3,4,4,3,4,3,3,3,4,5,4,4,3,3,0,0,0,2,1,5,1,1,0,1,2,4,8,67,1,264.659759521484,40.129955291748,40.129955291748,254.09358215332,22.3060913085938,22.3060913085938,19.43,1,500,6.2146082,3,0,0,1,0,0,0,0,0,0,0,1,4,4,4,4,3,4,23,0,0,0,0,0,0,0,0,0,0,0,1,1,1165.8,7.0611629,1.1658001,1.3590899,0.5,951,4,0,1,0,0,0,1
"5705",5705,1,0,0,0,0,0,0,0,10,0,0,1,1,0,1,20,1,0,0,1,0,2605,1,6,0,1,5,4,NA,2,3,2,1,0,1,0,2,0,3,0,0,1,0,2,1,1,1,1,1,1,1,2,1,3,1,1,3,1,2,4,4,4,3,2,3,3,4,4,3,4,3,3,3,4,5,4,4,3,3,0,0,0,2,1,5,1,1,0,1,2,4,8,67,1,264.659759521484,40.129955291748,40.129955291748,254.09358215332,22.3060913085938,22.3060913085938,19.43,1,500,6.2146082,3,0,0,1,0,0,0,0,0,0,0,1,4,4,4,4,3,4,23,0,0,0,0,0,0,0,0,0,0,0,1,1,1165.8,7.0611629,1.1658001,1.3590899,0.5,951,5,0,1,0,0,0,1
