"","person","set","choice","cost_alt1","beach_25_alt1","beach_50_alt1","beach_75_alt1","beach_90_alt1","coastal_5_alt1","coastal_10_alt1","coastal_15_alt1","coastal_20_alt1","intl_3_alt1","intl_5_alt1","intl_10_alt1","intl_15_alt1","foreign_5_alt1","foreign_10_alt1","foreign_15_alt1","foreign_20_alt1","csplit_50home_alt1","csplit_75home_alt1","cost_alt2","beach_25_alt2","beach_50_alt2","beach_75_alt2","beach_90_alt2","coastal_5_alt2","coastal_10_alt2","coastal_15_alt2","coastal_20_alt2","intl_3_alt2","intl_5_alt2","intl_10_alt2","intl_15_alt2","foreign_5_alt2","foreign_10_alt2","foreign_15_alt2","foreign_20_alt2","csplit_50home_alt2","csplit_75home_alt2","cost_alt3","beach_25_alt3","beach_50_alt3","beach_75_alt3","beach_90_alt3","coastal_5_alt3","coastal_10_alt3","coastal_15_alt3","coastal_20_alt3","intl_3_alt3","intl_5_alt3","intl_10_alt3","intl_15_alt3","foreign_5_alt3","foreign_10_alt3","foreign_15_alt3","foreign_20_alt3","csplit_50home_alt3","csplit_75home_alt3","gender1","education1","income_num","household","hhchildren","environorg","sector_fishprocess","sector_renewable","sector_oilgas","sector_marine_other","sector_no_marine","yourbeachplastic","intlplasticexperience","usavisit"
"21654",4360,4,2,306.499765352471,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,153.249882676235,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,40000.5,4,0,2,0,0,0,0,1,1,2,2
"21655",4360,5,1,71.5166119155766,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,122.599906140988,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,40000.5,4,0,2,0,0,0,0,1,1,2,2
"21661",4362,1,2,469.966306873789,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,71.5166119155766,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,12500,1,0,2,0,0,0,0,1,1,1,2
"21662",4362,2,2,469.966306873789,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,71.5166119155766,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,12500,1,0,2,0,0,0,0,1,1,1,2
"21663",4362,3,2,71.5166119155766,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,122.599906140988,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,12500,1,0,2,0,0,0,0,1,1,1,2
"21664",4362,4,1,122.599906140988,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,122.599906140988,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,12500,1,0,2,0,0,0,0,1,1,1,2
"21665",4362,5,2,122.599906140988,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,122.599906140988,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,12500,1,0,2,0,0,0,0,1,1,1,2
"21681",4366,1,1,122.599906140988,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,469.966306873789,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25000.5,2,0,2,0,0,0,0,1,2,2,2
"21682",4366,2,1,71.5166119155766,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,306.499765352471,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25000.5,2,0,2,0,0,0,0,1,2,2,2
"21683",4366,3,1,122.599906140988,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,153.249882676235,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25000.5,2,0,2,0,0,0,0,1,2,2,2
"21684",4366,4,1,153.249882676235,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,71.5166119155766,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25000.5,2,0,2,0,0,0,0,1,2,2,2
"21685",4366,5,2,306.499765352471,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,153.249882676235,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25000.5,2,0,2,0,0,0,0,1,2,2,2
"21701",4370,1,1,153.249882676235,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,71.5166119155766,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,12500,3,1,2,0,0,0,0,1,2,3,2
"21702",4370,2,1,153.249882676235,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,306.499765352471,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,12500,3,1,2,0,0,0,0,1,2,3,2
"21703",4370,3,1,71.5166119155766,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,122.599906140988,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,12500,3,1,2,0,0,0,0,1,2,3,2
"21704",4370,4,1,153.249882676235,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,469.966306873789,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,12500,3,1,2,0,0,0,0,1,2,3,2
"21705",4370,5,2,71.5166119155766,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,122.599906140988,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,12500,3,1,2,0,0,0,0,1,2,3,2
"21716",4373,1,2,469.966306873789,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,71.5166119155766,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,60000.5,2,0,1,0,0,0,0,1,1,2,2
"21717",4373,2,1,71.5166119155766,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,71.5166119155766,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,60000.5,2,0,1,0,0,0,0,1,1,2,2
"21718",4373,3,1,122.599906140988,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,122.599906140988,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,60000.5,2,0,1,0,0,0,0,1,1,2,2
"21719",4373,4,2,469.966306873789,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,153.249882676235,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,60000.5,2,0,1,0,0,0,0,1,1,2,2
"21720",4373,5,1,71.5166119155766,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,306.499765352471,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,60000.5,2,0,1,0,0,0,0,1,1,2,2
"21721",4374,1,3,469.966306873789,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,469.966306873789,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,25000.5,2,0,2,0,0,0,0,1,1,1,2
"21722",4374,2,1,71.5166119155766,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,306.499765352471,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,25000.5,2,0,2,0,0,0,0,1,1,1,2
"21723",4374,3,2,153.249882676235,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,153.249882676235,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,25000.5,2,0,2,0,0,0,0,1,1,1,2
"21724",4374,4,1,153.249882676235,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,469.966306873789,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,25000.5,2,0,2,0,0,0,0,1,1,1,2
"21725",4374,5,1,153.249882676235,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,469.966306873789,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,25000.5,2,0,2,0,0,0,0,1,1,1,2
"21726",4375,1,1,153.249882676235,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,469.966306873789,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,12500,1,0,2,0,0,0,0,1,4,1,2
"21727",4375,2,2,306.499765352471,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,153.249882676235,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,12500,1,0,2,0,0,0,0,1,4,1,2
"21728",4375,3,2,122.599906140988,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,71.5166119155766,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,12500,1,0,2,0,0,0,0,1,4,1,2
"21729",4375,4,1,153.249882676235,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,469.966306873789,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,12500,1,0,2,0,0,0,0,1,4,1,2
"21730",4375,5,1,122.599906140988,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,122.599906140988,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,12500,1,0,2,0,0,0,0,1,4,1,2
"21736",4377,1,2,306.499765352471,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,306.499765352471,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,60000.5,3,0,1,0,0,0,0,1,2,1,2
"21737",4377,2,1,122.599906140988,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,153.249882676235,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,60000.5,3,0,1,0,0,0,0,1,2,1,2
"21738",4377,3,2,306.499765352471,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,122.599906140988,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,60000.5,3,0,1,0,0,0,0,1,2,1,2
"21739",4377,4,1,306.499765352471,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,71.5166119155766,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,60000.5,3,0,1,0,0,0,0,1,2,1,2
"21740",4377,5,2,71.5166119155766,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,469.966306873789,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,60000.5,3,0,1,0,0,0,0,1,2,1,2
"21751",4380,1,3,469.966306873789,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,71.5166119155766,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16250.5,2,0,2,0,0,0,0,1,1,1,2
"21752",4380,2,3,71.5166119155766,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,71.5166119155766,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16250.5,2,0,2,0,0,0,0,1,1,1,2
"21753",4380,3,3,122.599906140988,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,122.599906140988,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16250.5,2,0,2,0,0,0,0,1,1,1,2
"21754",4380,4,3,469.966306873789,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,153.249882676235,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16250.5,2,0,2,0,0,0,0,1,1,1,2
"21755",4380,5,3,71.5166119155766,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,306.499765352471,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16250.5,2,0,2,0,0,0,0,1,1,1,2
"21761",4382,1,3,306.499765352471,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,153.249882676235,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,40000.5,1,0,2,0,0,0,0,1,1,1,2
"21762",4382,2,3,469.966306873789,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,122.599906140988,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,40000.5,1,0,2,0,0,0,0,1,1,1,2
"21763",4382,3,3,469.966306873789,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,153.249882676235,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,40000.5,1,0,2,0,0,0,0,1,1,1,2
"21764",4382,4,3,469.966306873789,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,122.599906140988,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,40000.5,1,0,2,0,0,0,0,1,1,1,2
"21765",4382,5,3,306.499765352471,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,71.5166119155766,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,40000.5,1,0,2,0,0,0,0,1,1,1,2
"21771",4384,1,2,153.249882676235,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,71.5166119155766,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,40000.5,2,2,1,0,0,0,0,1,1,1,2
"21772",4384,2,1,122.599906140988,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,469.966306873789,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,40000.5,2,2,1,0,0,0,0,1,1,1,2
"21773",4384,3,1,122.599906140988,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,122.599906140988,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,40000.5,2,2,1,0,0,0,0,1,1,1,2
"21774",4384,4,1,306.499765352471,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,153.249882676235,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,40000.5,2,2,1,0,0,0,0,1,1,1,2
"21775",4384,5,2,71.5166119155766,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,122.599906140988,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,40000.5,2,2,1,0,0,0,0,1,1,1,2
"21786",4387,1,3,153.249882676235,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,469.966306873789,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,40000.5,3,0,2,0,0,0,0,1,1,2,1
"21787",4387,2,3,306.499765352471,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,153.249882676235,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,40000.5,3,0,2,0,0,0,0,1,1,2,1
"21788",4387,3,3,122.599906140988,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,71.5166119155766,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,40000.5,3,0,2,0,0,0,0,1,1,2,1
"21789",4387,4,3,153.249882676235,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,469.966306873789,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,40000.5,3,0,2,0,0,0,0,1,1,2,1
"21790",4387,5,3,122.599906140988,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,122.599906140988,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,40000.5,3,0,2,0,0,0,0,1,1,2,1
"21791",4388,1,2,306.499765352471,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,306.499765352471,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,25000.5,2,0,2,0,0,0,0,1,2,1,2
"21792",4388,2,1,71.5166119155766,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,153.249882676235,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,25000.5,2,0,2,0,0,0,0,1,2,1,2
"21793",4388,3,2,469.966306873789,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,153.249882676235,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,25000.5,2,0,2,0,0,0,0,1,2,1,2
"21794",4388,4,1,153.249882676235,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,306.499765352471,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,25000.5,2,0,2,0,0,0,0,1,2,1,2
"21795",4388,5,1,71.5166119155766,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,306.499765352471,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,25000.5,2,0,2,0,0,0,0,1,2,1,2
"21796",4389,1,2,71.5166119155766,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306.499765352471,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,85000.5,2,0,1,0,0,0,0,1,2,1,2
"21797",4389,2,2,71.5166119155766,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,71.5166119155766,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,85000.5,2,0,1,0,0,0,0,1,2,1,2
"21798",4389,3,1,469.966306873789,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,469.966306873789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,85000.5,2,0,1,0,0,0,0,1,2,1,2
"21799",4389,4,1,306.499765352471,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,306.499765352471,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,85000.5,2,0,1,0,0,0,0,1,2,1,2
"21800",4389,5,2,153.249882676235,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,469.966306873789,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,85000.5,2,0,1,0,0,0,0,1,2,1,2
"21801",4390,1,1,122.599906140988,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,469.966306873789,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,60000.5,2,0,1,0,0,0,0,1,2,1,2
"21802",4390,2,1,71.5166119155766,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,306.499765352471,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,60000.5,2,0,1,0,0,0,0,1,2,1,2
"21803",4390,3,1,122.599906140988,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,153.249882676235,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,60000.5,2,0,1,0,0,0,0,1,2,1,2
"21804",4390,4,1,153.249882676235,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,71.5166119155766,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,60000.5,2,0,1,0,0,0,0,1,2,1,2
"21805",4390,5,2,306.499765352471,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,153.249882676235,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,60000.5,2,0,1,0,0,0,0,1,2,1,2
"21811",4392,1,3,153.249882676235,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,71.5166119155766,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12500,1,0,2,0,0,0,0,1,1,1,2
"21812",4392,2,3,122.599906140988,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,71.5166119155766,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12500,1,0,2,0,0,0,0,1,1,1,2
"21813",4392,3,3,122.599906140988,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,71.5166119155766,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12500,1,0,2,0,0,0,0,1,1,1,2
"21814",4392,4,3,306.499765352471,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,153.249882676235,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12500,1,0,2,0,0,0,0,1,1,1,2
"21815",4392,5,3,153.249882676235,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,153.249882676235,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12500,1,0,2,0,0,0,0,1,1,1,2
"21816",4393,1,3,469.966306873789,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,71.5166119155766,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,12500,1,0,1,0,0,0,0,1,1,1,2
"21817",4393,2,3,469.966306873789,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,71.5166119155766,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,12500,1,0,1,0,0,0,0,1,1,1,2
"21818",4393,3,3,71.5166119155766,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,122.599906140988,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,12500,1,0,1,0,0,0,0,1,1,1,2
