line,invasive1,cost1,y1,spec101,spec251,prot251,prot501,invasive2,cost2,y2,spec102,spec252,prot252,prot502,invasive3,cost3,y3,spec103,spec253,prot253,prot503,respid,male,agegr,q1,q2,q3,q4,q4_other,q5_1,q5_2,q5_3,q6,q7,q9_1,q9_2,q9_3,q9_4,q9_5,q9_6,q9_7,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,block,choice1,choice2,choice3,choice4,choice5,choice6,q22_1,q22_2,q22_3,q22_4,q22_5,q22_6,q22_7,q22_8,q22_9,q22_10,q23_1,q23_2,q24_1,q24_2,q24_3,q24_4,q24_5,q24_6,q24_7,q25_1,q25_2,q28,angling,scuba,q31,q32,q33,q34,earner,q36_1,q36_2,q36_3,edu,job,age,country,dist_db,dist_coast,dist_nsea,dist2_db,dist2_coast,dist2_nsea,inttime,resumed,income,lnincome,hhsize,children,child,firstcard,job1,job2,job3,job4,job5,job6,job7,job8,certainty1,certainty2,certainty3,certainty4,certainty5,certainty6,certainty,status,secfish,secrenew,secoil,secmarine,marinesector,coast1m,coast2m,coast4m,coast6m,coast10m,coast25m,coast50m,tottime,lntottime,tottimek,tottimek2,incomek,id,set
4658,1,0,0,0,0,0,0,1,20,0,0,0,0,1,1,5,1,0,0,1,0,1988,1,2,0,1,3,2,NA,2,2,1,1,1,3,0,1,0,2,0,0,1,1,2,1,0,1,1,1,1,1,2,2,3,3,2,2,2,2,3,3,3,3,4,3,4,4,4,6,6,4,4,4,4,4,4,4,4,4,1,0,0,3,3,3,4,1,1,3,0,6,1,25,1,443.639373779297,53.9055366516113,55.5640907287598,431.275207519531,22.1128673553467,22.1128673553467,13.43,1,4000,8.2940493,4,1,1,6,1,0,0,0,0,0,0,0,3,4,5,4,4,3,23,0,0,0,0,0,0,0,0,0,0,0,1,1,805.80005,6.6918354,.80580002,.64931369,4,777,2
4659,1,0,0,0,0,0,0,1,40,0,1,0,1,0,0,20,1,1,0,0,1,1988,1,2,0,1,3,2,NA,2,2,1,1,1,3,0,1,0,2,0,0,1,1,2,1,0,1,1,1,1,1,2,2,3,3,2,2,2,2,3,3,3,3,4,3,4,4,4,6,6,4,4,4,4,4,4,4,4,4,1,0,0,3,3,3,4,1,1,3,0,6,1,25,1,443.639373779297,53.9055366516113,55.5640907287598,431.275207519531,22.1128673553467,22.1128673553467,13.43,1,4000,8.2940493,4,1,1,6,1,0,0,0,0,0,0,0,3,4,5,4,4,3,23,0,0,0,0,0,0,0,0,0,0,0,1,1,805.80005,6.6918354,.80580002,.64931369,4,777,3
4660,1,0,0,0,0,0,0,0,20,1,0,1,0,1,0,5,0,1,0,0,0,1988,1,2,0,1,3,2,NA,2,2,1,1,1,3,0,1,0,2,0,0,1,1,2,1,0,1,1,1,1,1,2,2,3,3,2,2,2,2,3,3,3,3,4,3,4,4,4,6,6,4,4,4,4,4,4,4,4,4,1,0,0,3,3,3,4,1,1,3,0,6,1,25,1,443.639373779297,53.9055366516113,55.5640907287598,431.275207519531,22.1128673553467,22.1128673553467,13.43,1,4000,8.2940493,4,1,1,6,1,0,0,0,0,0,0,0,3,4,5,4,4,3,23,0,0,0,0,0,0,0,0,0,0,0,1,1,805.80005,6.6918354,.80580002,.64931369,4,777,4
4661,1,0,0,0,0,0,0,0,10,1,0,1,1,0,1,20,0,0,0,1,0,1988,1,2,0,1,3,2,NA,2,2,1,1,1,3,0,1,0,2,0,0,1,1,2,1,0,1,1,1,1,1,2,2,3,3,2,2,2,2,3,3,3,3,4,3,4,4,4,6,6,4,4,4,4,4,4,4,4,4,1,0,0,3,3,3,4,1,1,3,0,6,1,25,1,443.639373779297,53.9055366516113,55.5640907287598,431.275207519531,22.1128673553467,22.1128673553467,13.43,1,4000,8.2940493,4,1,1,6,1,0,0,0,0,0,0,0,3,4,5,4,4,3,23,0,0,0,0,0,0,0,0,0,0,0,1,1,805.80005,6.6918354,.80580002,.64931369,4,777,5
4662,1,0,0,0,0,0,0,1,60,1,1,0,0,1,0,60,0,0,1,0,0,1988,1,2,0,1,3,2,NA,2,2,1,1,1,3,0,1,0,2,0,0,1,1,2,1,0,1,1,1,1,1,2,2,3,3,2,2,2,2,3,3,3,3,4,3,4,4,4,6,6,4,4,4,4,4,4,4,4,4,1,0,0,3,3,3,4,1,1,3,0,6,1,25,1,443.639373779297,53.9055366516113,55.5640907287598,431.275207519531,22.1128673553467,22.1128673553467,13.43,1,4000,8.2940493,4,1,1,6,1,0,0,0,0,0,0,0,3,4,5,4,4,3,23,0,0,0,0,0,0,0,0,0,0,0,1,1,805.80005,6.6918354,.80580002,.64931369,4,777,6
4663,1,0,0,0,0,0,0,1,40,0,1,0,0,1,1,10,1,1,0,1,0,1991,0,3,0,1,5,3,NA,4,4,3,1,1,2,0,1,3,0,0,0,1,1,3,0,0,1,1,1,1,1,1,3,2,3,1,1,1,2,4,4,4,3,3,4,2,4,4,1,4,2,1,3,4,5,3,3,2,2,0,1,0,3,1,4,3,0,2,2,0,3,2,43,1,282.857116699219,52.7280540466309,52.7280540466309,289.323028564453,58.1606483459473,58.1606483459473,57.099998,1,2500,7.8240461,4,2,1,3,0,1,0,0,0,0,0,0,4,3,4,4,2,2,19,0,0,0,0,0,0,0,0,0,0,0,0,1,3426,8.1391487,3.4260001,11.737476,2.5,778,1
4664,1,0,0,0,0,0,0,1,5,1,1,0,0,0,0,30,0,0,0,1,0,1991,0,3,0,1,5,3,NA,4,4,3,1,1,2,0,1,3,0,0,0,1,1,3,0,0,1,1,1,1,1,1,3,2,3,1,1,1,2,4,4,4,3,3,4,2,4,4,1,4,2,1,3,4,5,3,3,2,2,0,1,0,3,1,4,3,0,2,2,0,3,2,43,1,282.857116699219,52.7280540466309,52.7280540466309,289.323028564453,58.1606483459473,58.1606483459473,57.099998,1,2500,7.8240461,4,2,1,3,0,1,0,0,0,0,0,0,4,3,4,4,2,2,19,0,0,0,0,0,0,0,0,0,0,0,0,1,3426,8.1391487,3.4260001,11.737476,2.5,778,2
4665,1,0,0,0,0,0,0,1,60,0,0,1,0,0,1,5,1,1,0,1,0,1991,0,3,0,1,5,3,NA,4,4,3,1,1,2,0,1,3,0,0,0,1,1,3,0,0,1,1,1,1,1,1,3,2,3,1,1,1,2,4,4,4,3,3,4,2,4,4,1,4,2,1,3,4,5,3,3,2,2,0,1,0,3,1,4,3,0,2,2,0,3,2,43,1,282.857116699219,52.7280540466309,52.7280540466309,289.323028564453,58.1606483459473,58.1606483459473,57.099998,1,2500,7.8240461,4,2,1,3,0,1,0,0,0,0,0,0,4,3,4,4,2,2,19,0,0,0,0,0,0,0,0,0,0,0,0,1,3426,8.1391487,3.4260001,11.737476,2.5,778,3
4666,1,0,1,0,0,0,0,0,40,0,0,0,0,1,1,30,0,0,1,1,0,1991,0,3,0,1,5,3,NA,4,4,3,1,1,2,0,1,3,0,0,0,1,1,3,0,0,1,1,1,1,1,1,3,2,3,1,1,1,2,4,4,4,3,3,4,2,4,4,1,4,2,1,3,4,5,3,3,2,2,0,1,0,3,1,4,3,0,2,2,0,3,2,43,1,282.857116699219,52.7280540466309,52.7280540466309,289.323028564453,58.1606483459473,58.1606483459473,57.099998,1,2500,7.8240461,4,2,1,3,0,1,0,0,0,0,0,0,4,3,4,4,2,2,19,0,0,0,0,0,0,0,0,0,0,0,0,1,3426,8.1391487,3.4260001,11.737476,2.5,778,4
4667,1,0,1,0,0,0,0,0,30,0,1,0,1,0,1,40,0,1,0,0,1,1991,0,3,0,1,5,3,NA,4,4,3,1,1,2,0,1,3,0,0,0,1,1,3,0,0,1,1,1,1,1,1,3,2,3,1,1,1,2,4,4,4,3,3,4,2,4,4,1,4,2,1,3,4,5,3,3,2,2,0,1,0,3,1,4,3,0,2,2,0,3,2,43,1,282.857116699219,52.7280540466309,52.7280540466309,289.323028564453,58.1606483459473,58.1606483459473,57.099998,1,2500,7.8240461,4,2,1,3,0,1,0,0,0,0,0,0,4,3,4,4,2,2,19,0,0,0,0,0,0,0,0,0,0,0,0,1,3426,8.1391487,3.4260001,11.737476,2.5,778,5
4668,1,0,1,0,0,0,0,0,5,0,0,1,1,0,0,40,0,0,1,0,1,1991,0,3,0,1,5,3,NA,4,4,3,1,1,2,0,1,3,0,0,0,1,1,3,0,0,1,1,1,1,1,1,3,2,3,1,1,1,2,4,4,4,3,3,4,2,4,4,1,4,2,1,3,4,5,3,3,2,2,0,1,0,3,1,4,3,0,2,2,0,3,2,43,1,282.857116699219,52.7280540466309,52.7280540466309,289.323028564453,58.1606483459473,58.1606483459473,57.099998,1,2500,7.8240461,4,2,1,3,0,1,0,0,0,0,0,0,4,3,4,4,2,2,19,0,0,0,0,0,0,0,0,0,0,0,0,1,3426,8.1391487,3.4260001,11.737476,2.5,778,6
4669,1,0,1,0,0,0,0,0,30,0,0,0,1,0,0,30,0,0,1,0,0,1992,1,3,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,3,0,1,0,2,0,0,NA,2,1,1,0,1,1,1,1,4,1,3,1,2,2,3,3,3,2,4,3,3,4,2,3,3,3,4,4,2,3,4,3,3,3,3,3,1,0,1,2,2,4,2,1,0,2,0,5,2,37,NA,NA,NA,NA,NA,NA,NA,17.629999,1,1500,7.3132205,2,0,0,2,0,1,0,0,0,0,0,0,3,3,3,4,3,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1057.7999,6.9639463,1.0577999,1.1189407,1.5,779,1
4670,1,0,0,0,0,0,0,1,30,0,0,0,0,1,1,10,1,0,1,1,0,1992,1,3,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,3,0,1,0,2,0,0,NA,2,1,1,0,1,1,1,1,4,1,3,1,2,2,3,3,3,2,4,3,3,4,2,3,3,3,4,4,2,3,4,3,3,3,3,3,1,0,1,2,2,4,2,1,0,2,0,5,2,37,NA,NA,NA,NA,NA,NA,NA,17.629999,1,1500,7.3132205,2,0,0,2,0,1,0,0,0,0,0,0,3,3,3,4,3,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1057.7999,6.9639463,1.0577999,1.1189407,1.5,779,2
4671,1,0,1,0,0,0,0,1,30,0,0,1,0,0,1,60,0,0,0,0,1,1992,1,3,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,3,0,1,0,2,0,0,NA,2,1,1,0,1,1,1,1,4,1,3,1,2,2,3,3,3,2,4,3,3,4,2,3,3,3,4,4,2,3,4,3,3,3,3,3,1,0,1,2,2,4,2,1,0,2,0,5,2,37,NA,NA,NA,NA,NA,NA,NA,17.629999,1,1500,7.3132205,2,0,0,2,0,1,0,0,0,0,0,0,3,3,3,4,3,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1057.7999,6.9639463,1.0577999,1.1189407,1.5,779,3
4672,1,0,0,0,0,0,0,1,5,1,1,0,1,0,0,20,0,1,0,0,1,1992,1,3,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,3,0,1,0,2,0,0,NA,2,1,1,0,1,1,1,1,4,1,3,1,2,2,3,3,3,2,4,3,3,4,2,3,3,3,4,4,2,3,4,3,3,3,3,3,1,0,1,2,2,4,2,1,0,2,0,5,2,37,NA,NA,NA,NA,NA,NA,NA,17.629999,1,1500,7.3132205,2,0,0,2,0,1,0,0,0,0,0,0,3,3,3,4,3,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1057.7999,6.9639463,1.0577999,1.1189407,1.5,779,4
4673,1,0,0,0,0,0,0,0,10,1,0,1,0,1,1,20,0,1,0,0,0,1992,1,3,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,3,0,1,0,2,0,0,NA,2,1,1,0,1,1,1,1,4,1,3,1,2,2,3,3,3,2,4,3,3,4,2,3,3,3,4,4,2,3,4,3,3,3,3,3,1,0,1,2,2,4,2,1,0,2,0,5,2,37,NA,NA,NA,NA,NA,NA,NA,17.629999,1,1500,7.3132205,2,0,0,2,0,1,0,0,0,0,0,0,3,3,3,4,3,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1057.7999,6.9639463,1.0577999,1.1189407,1.5,779,5
4674,1,0,0,0,0,0,0,0,60,0,0,1,0,0,1,10,1,1,0,1,0,1992,1,3,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,3,0,1,0,2,0,0,NA,2,1,1,0,1,1,1,1,4,1,3,1,2,2,3,3,3,2,4,3,3,4,2,3,3,3,4,4,2,3,4,3,3,3,3,3,1,0,1,2,2,4,2,1,0,2,0,5,2,37,NA,NA,NA,NA,NA,NA,NA,17.629999,1,1500,7.3132205,2,0,0,2,0,1,0,0,0,0,0,0,3,3,3,4,3,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1057.7999,6.9639463,1.0577999,1.1189407,1.5,779,6
4675,1,0,1,0,0,0,0,0,30,0,0,0,1,0,0,30,0,0,1,0,0,1993,0,6,0,0,NA,NA,NA,NA,NA,NA,0,1,1,0,2,0,0,0,3,1,1,2,0,0,0,1,0,1,1,4,1,3,1,2,2,3,3,4,4,4,4,4,4,2,4,4,3,2,2,2,2,4,4,4,3,1,1,1,1,0,3,2,6,1,0,0,0,2,5,8,69,3,450.993774414062,38.1673355102539,183.45051574707,455.009124755859,14.4672565460205,163.798828125,27.18,1,500,6.2146082,2,0,0,1,0,0,0,0,0,0,0,1,1,3,2,3,4,3,16,0,0,0,0,0,0,0,0,0,0,1,1,1,1630.8,7.3968258,1.6308,2.6595087,.5,780,1
4676,1,0,0,0,0,0,0,1,30,0,0,0,0,1,1,10,1,0,1,1,0,1993,0,6,0,0,NA,NA,NA,NA,NA,NA,0,1,1,0,2,0,0,0,3,1,1,2,0,0,0,1,0,1,1,4,1,3,1,2,2,3,3,4,4,4,4,4,4,2,4,4,3,2,2,2,2,4,4,4,3,1,1,1,1,0,3,2,6,1,0,0,0,2,5,8,69,3,450.993774414062,38.1673355102539,183.45051574707,455.009124755859,14.4672565460205,163.798828125,27.18,1,500,6.2146082,2,0,0,1,0,0,0,0,0,0,0,1,1,3,2,3,4,3,16,0,0,0,0,0,0,0,0,0,0,1,1,1,1630.8,7.3968258,1.6308,2.6595087,.5,780,2
4677,1,0,1,0,0,0,0,1,30,0,0,1,0,0,1,60,0,0,0,0,1,1993,0,6,0,0,NA,NA,NA,NA,NA,NA,0,1,1,0,2,0,0,0,3,1,1,2,0,0,0,1,0,1,1,4,1,3,1,2,2,3,3,4,4,4,4,4,4,2,4,4,3,2,2,2,2,4,4,4,3,1,1,1,1,0,3,2,6,1,0,0,0,2,5,8,69,3,450.993774414062,38.1673355102539,183.45051574707,455.009124755859,14.4672565460205,163.798828125,27.18,1,500,6.2146082,2,0,0,1,0,0,0,0,0,0,0,1,1,3,2,3,4,3,16,0,0,0,0,0,0,0,0,0,0,1,1,1,1630.8,7.3968258,1.6308,2.6595087,.5,780,3
4678,1,0,0,0,0,0,0,1,5,1,1,0,1,0,0,20,0,1,0,0,1,1993,0,6,0,0,NA,NA,NA,NA,NA,NA,0,1,1,0,2,0,0,0,3,1,1,2,0,0,0,1,0,1,1,4,1,3,1,2,2,3,3,4,4,4,4,4,4,2,4,4,3,2,2,2,2,4,4,4,3,1,1,1,1,0,3,2,6,1,0,0,0,2,5,8,69,3,450.993774414062,38.1673355102539,183.45051574707,455.009124755859,14.4672565460205,163.798828125,27.18,1,500,6.2146082,2,0,0,1,0,0,0,0,0,0,0,1,1,3,2,3,4,3,16,0,0,0,0,0,0,0,0,0,0,1,1,1,1630.8,7.3968258,1.6308,2.6595087,.5,780,4
4679,1,0,0,0,0,0,0,0,10,1,0,1,0,1,1,20,0,1,0,0,0,1993,0,6,0,0,NA,NA,NA,NA,NA,NA,0,1,1,0,2,0,0,0,3,1,1,2,0,0,0,1,0,1,1,4,1,3,1,2,2,3,3,4,4,4,4,4,4,2,4,4,3,2,2,2,2,4,4,4,3,1,1,1,1,0,3,2,6,1,0,0,0,2,5,8,69,3,450.993774414062,38.1673355102539,183.45051574707,455.009124755859,14.4672565460205,163.798828125,27.18,1,500,6.2146082,2,0,0,1,0,0,0,0,0,0,0,1,1,3,2,3,4,3,16,0,0,0,0,0,0,0,0,0,0,1,1,1,1630.8,7.3968258,1.6308,2.6595087,.5,780,5
4680,1,0,0,0,0,0,0,0,60,0,0,1,0,0,1,10,1,1,0,1,0,1993,0,6,0,0,NA,NA,NA,NA,NA,NA,0,1,1,0,2,0,0,0,3,1,1,2,0,0,0,1,0,1,1,4,1,3,1,2,2,3,3,4,4,4,4,4,4,2,4,4,3,2,2,2,2,4,4,4,3,1,1,1,1,0,3,2,6,1,0,0,0,2,5,8,69,3,450.993774414062,38.1673355102539,183.45051574707,455.009124755859,14.4672565460205,163.798828125,27.18,1,500,6.2146082,2,0,0,1,0,0,0,0,0,0,0,1,1,3,2,3,4,3,16,0,0,0,0,0,0,0,0,0,0,1,1,1,1630.8,7.3968258,1.6308,2.6595087,.5,780,6
4681,1,0,1,0,0,0,0,0,30,0,0,0,1,0,0,30,0,0,1,0,0,1994,0,1,1,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,2,3,0,0,0,0,NA,3,0,0,0,3,1,1,1,4,1,1,1,2,2,3,3,4,5,4,4,4,4,2,4,4,5,5,3,3,3,3,3,3,3,2,2,0,0,0,3,4,4,1,1,0,4,0,3,7,19,1,252.544509887695,22.5275745391846,22.5275745391846,239.337249755859,15.7847995758057,15.7847995758057,1144.97,2,500,6.2146082,4,0,0,6,0,0,0,0,0,0,1,0,4,3,4,5,3,4,23,0,0,0,0,0,0,0,0,0,0,1,1,1,68698.195,11.137478,68.698196,4719.4424,.5,781,1
4682,1,0,1,0,0,0,0,1,30,0,0,0,0,1,1,10,0,0,1,1,0,1994,0,1,1,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,2,3,0,0,0,0,NA,3,0,0,0,3,1,1,1,4,1,1,1,2,2,3,3,4,5,4,4,4,4,2,4,4,5,5,3,3,3,3,3,3,3,2,2,0,0,0,3,4,4,1,1,0,4,0,3,7,19,1,252.544509887695,22.5275745391846,22.5275745391846,239.337249755859,15.7847995758057,15.7847995758057,1144.97,2,500,6.2146082,4,0,0,6,0,0,0,0,0,0,1,0,4,3,4,5,3,4,23,0,0,0,0,0,0,0,0,0,0,1,1,1,68698.195,11.137478,68.698196,4719.4424,.5,781,2
4683,1,0,1,0,0,0,0,1,30,0,0,1,0,0,1,60,0,0,0,0,1,1994,0,1,1,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,2,3,0,0,0,0,NA,3,0,0,0,3,1,1,1,4,1,1,1,2,2,3,3,4,5,4,4,4,4,2,4,4,5,5,3,3,3,3,3,3,3,2,2,0,0,0,3,4,4,1,1,0,4,0,3,7,19,1,252.544509887695,22.5275745391846,22.5275745391846,239.337249755859,15.7847995758057,15.7847995758057,1144.97,2,500,6.2146082,4,0,0,6,0,0,0,0,0,0,1,0,4,3,4,5,3,4,23,0,0,0,0,0,0,0,0,0,0,1,1,1,68698.195,11.137478,68.698196,4719.4424,.5,781,3
4684,1,0,0,0,0,0,0,1,5,1,1,0,1,0,0,20,0,1,0,0,1,1994,0,1,1,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,2,3,0,0,0,0,NA,3,0,0,0,3,1,1,1,4,1,1,1,2,2,3,3,4,5,4,4,4,4,2,4,4,5,5,3,3,3,3,3,3,3,2,2,0,0,0,3,4,4,1,1,0,4,0,3,7,19,1,252.544509887695,22.5275745391846,22.5275745391846,239.337249755859,15.7847995758057,15.7847995758057,1144.97,2,500,6.2146082,4,0,0,6,0,0,0,0,0,0,1,0,4,3,4,5,3,4,23,0,0,0,0,0,0,0,0,0,0,1,1,1,68698.195,11.137478,68.698196,4719.4424,.5,781,4
4685,1,0,0,0,0,0,0,0,10,1,0,1,0,1,1,20,0,1,0,0,0,1994,0,1,1,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,2,3,0,0,0,0,NA,3,0,0,0,3,1,1,1,4,1,1,1,2,2,3,3,4,5,4,4,4,4,2,4,4,5,5,3,3,3,3,3,3,3,2,2,0,0,0,3,4,4,1,1,0,4,0,3,7,19,1,252.544509887695,22.5275745391846,22.5275745391846,239.337249755859,15.7847995758057,15.7847995758057,1144.97,2,500,6.2146082,4,0,0,6,0,0,0,0,0,0,1,0,4,3,4,5,3,4,23,0,0,0,0,0,0,0,0,0,0,1,1,1,68698.195,11.137478,68.698196,4719.4424,.5,781,5
4686,1,0,0,0,0,0,0,0,60,0,0,1,0,0,1,10,1,1,0,1,0,1994,0,1,1,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,2,3,0,0,0,0,NA,3,0,0,0,3,1,1,1,4,1,1,1,2,2,3,3,4,5,4,4,4,4,2,4,4,5,5,3,3,3,3,3,3,3,2,2,0,0,0,3,4,4,1,1,0,4,0,3,7,19,1,252.544509887695,22.5275745391846,22.5275745391846,239.337249755859,15.7847995758057,15.7847995758057,1144.97,2,500,6.2146082,4,0,0,6,0,0,0,0,0,0,1,0,4,3,4,5,3,4,23,0,0,0,0,0,0,0,0,0,0,1,1,1,68698.195,11.137478,68.698196,4719.4424,.5,781,6
4687,1,0,0,0,0,0,0,0,5,1,1,0,0,0,0,60,0,0,1,0,0,1997,0,4,1,NA,NA,NA,NA,NA,NA,NA,1,1,3,0,1,2,0,0,0,0,NA,2,0,1,1,1,1,1,1,2,2,1,1,1,2,2,3,3,3,3,3,3,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,0,0,1,3,4,6,3,1,0,1,0,5,1,46,1,332.540924072266,11.8482971191406,11.8482971191406,337.786315917969,13.1846122741699,13.1846122741699,11.08,1,2500,7.8240461,1,0,0,3,1,0,0,0,0,0,0,0,3,3,3,3,3,3,18,0,0,0,0,0,0,0,0,0,0,1,1,1,664.79999,6.4994864,.66479999,.44195902,2.5,782,1
4688,1,0,1,0,0,0,0,1,20,0,0,0,0,1,1,5,0,0,0,1,0,1997,0,4,1,NA,NA,NA,NA,NA,NA,NA,1,1,3,0,1,2,0,0,0,0,NA,2,0,1,1,1,1,1,1,2,2,1,1,1,2,2,3,3,3,3,3,3,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,0,0,1,3,4,6,3,1,0,1,0,5,1,46,1,332.540924072266,11.8482971191406,11.8482971191406,337.786315917969,13.1846122741699,13.1846122741699,11.08,1,2500,7.8240461,1,0,0,3,1,0,0,0,0,0,0,0,3,3,3,3,3,3,18,0,0,0,0,0,0,0,0,0,0,1,1,1,664.79999,6.4994864,.66479999,.44195902,2.5,782,2
4689,1,0,1,0,0,0,0,1,40,0,1,0,1,0,0,20,0,1,0,0,1,1997,0,4,1,NA,NA,NA,NA,NA,NA,NA,1,1,3,0,1,2,0,0,0,0,NA,2,0,1,1,1,1,1,1,2,2,1,1,1,2,2,3,3,3,3,3,3,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,0,0,1,3,4,6,3,1,0,1,0,5,1,46,1,332.540924072266,11.8482971191406,11.8482971191406,337.786315917969,13.1846122741699,13.1846122741699,11.08,1,2500,7.8240461,1,0,0,3,1,0,0,0,0,0,0,0,3,3,3,3,3,3,18,0,0,0,0,0,0,0,0,0,0,1,1,1,664.79999,6.4994864,.66479999,.44195902,2.5,782,3
4690,1,0,1,0,0,0,0,0,20,0,0,1,0,1,0,5,0,1,0,0,0,1997,0,4,1,NA,NA,NA,NA,NA,NA,NA,1,1,3,0,1,2,0,0,0,0,NA,2,0,1,1,1,1,1,1,2,2,1,1,1,2,2,3,3,3,3,3,3,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,0,0,1,3,4,6,3,1,0,1,0,5,1,46,1,332.540924072266,11.8482971191406,11.8482971191406,337.786315917969,13.1846122741699,13.1846122741699,11.08,1,2500,7.8240461,1,0,0,3,1,0,0,0,0,0,0,0,3,3,3,3,3,3,18,0,0,0,0,0,0,0,0,0,0,1,1,1,664.79999,6.4994864,.66479999,.44195902,2.5,782,4
4691,1,0,0,0,0,0,0,0,10,1,0,1,1,0,1,20,0,0,0,1,0,1997,0,4,1,NA,NA,NA,NA,NA,NA,NA,1,1,3,0,1,2,0,0,0,0,NA,2,0,1,1,1,1,1,1,2,2,1,1,1,2,2,3,3,3,3,3,3,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,0,0,1,3,4,6,3,1,0,1,0,5,1,46,1,332.540924072266,11.8482971191406,11.8482971191406,337.786315917969,13.1846122741699,13.1846122741699,11.08,1,2500,7.8240461,1,0,0,3,1,0,0,0,0,0,0,0,3,3,3,3,3,3,18,0,0,0,0,0,0,0,0,0,0,1,1,1,664.79999,6.4994864,.66479999,.44195902,2.5,782,5
4692,1,0,0,0,0,0,0,1,60,1,1,0,0,1,0,60,0,0,1,0,0,1997,0,4,1,NA,NA,NA,NA,NA,NA,NA,1,1,3,0,1,2,0,0,0,0,NA,2,0,1,1,1,1,1,1,2,2,1,1,1,2,2,3,3,3,3,3,3,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,0,0,1,3,4,6,3,1,0,1,0,5,1,46,1,332.540924072266,11.8482971191406,11.8482971191406,337.786315917969,13.1846122741699,13.1846122741699,11.08,1,2500,7.8240461,1,0,0,3,1,0,0,0,0,0,0,0,3,3,3,3,3,3,18,0,0,0,0,0,0,0,0,0,0,1,1,1,664.79999,6.4994864,.66479999,.44195902,2.5,782,6
4693,1,0,0,0,0,0,0,0,5,1,1,0,0,0,0,60,0,0,1,0,0,1998,0,2,0,1,5,2,NA,3,3,3,1,1,3,0,1,0,2,0,0,0,NA,3,1,0,1,3,1,1,3,2,2,3,3,2,2,2,1,4,4,4,3,2,4,2,4,3,3,7,3,2,4,4,5,4,4,2,2,0,0,0,1,3,4,3,0,0,2,0,5,1,27,1,325.682800292969,15.8814077377319,90.6244277954102,364.8642578125,4.87890148162842,131.420013427734,11.65,1,2500,7.8240461,2,0,0,2,1,0,0,0,0,0,0,0,4,3,3,3,4,4,21,0,0,0,0,0,0,0,0,1,1,1,1,1,699,6.5496507,.699,.488601,2.5,783,1
4694,1,0,0,0,0,0,0,1,20,0,0,0,0,1,1,5,1,0,0,1,0,1998,0,2,0,1,5,2,NA,3,3,3,1,1,3,0,1,0,2,0,0,0,NA,3,1,0,1,3,1,1,3,2,2,3,3,2,2,2,1,4,4,4,3,2,4,2,4,3,3,7,3,2,4,4,5,4,4,2,2,0,0,0,1,3,4,3,0,0,2,0,5,1,27,1,325.682800292969,15.8814077377319,90.6244277954102,364.8642578125,4.87890148162842,131.420013427734,11.65,1,2500,7.8240461,2,0,0,2,1,0,0,0,0,0,0,0,4,3,3,3,4,4,21,0,0,0,0,0,0,0,0,1,1,1,1,1,699,6.5496507,.699,.488601,2.5,783,2
4695,1,0,0,0,0,0,0,1,40,0,1,0,1,0,0,20,1,1,0,0,1,1998,0,2,0,1,5,2,NA,3,3,3,1,1,3,0,1,0,2,0,0,0,NA,3,1,0,1,3,1,1,3,2,2,3,3,2,2,2,1,4,4,4,3,2,4,2,4,3,3,7,3,2,4,4,5,4,4,2,2,0,0,0,1,3,4,3,0,0,2,0,5,1,27,1,325.682800292969,15.8814077377319,90.6244277954102,364.8642578125,4.87890148162842,131.420013427734,11.65,1,2500,7.8240461,2,0,0,2,1,0,0,0,0,0,0,0,4,3,3,3,4,4,21,0,0,0,0,0,0,0,0,1,1,1,1,1,699,6.5496507,.699,.488601,2.5,783,3
